event_type,node,reason,station_id,task_id,time,vehicle_id
charge_unreachable,0,,,,293,4
charge_unreachable,0,,,,293,5
charge_unreachable,0,,,,293,6
charge_unreachable,0,,,,293,7
charge_unreachable,0,,,,293,9
task_released,,,,36,294,
charge_unreachable,0,,,,294,0
charge_unreachable,0,,,,294,1
charge_unreachable,0,,,,294,2
charge_unreachable,0,,,,294,4
charge_unreachable,0,,,,294,5
charge_unreachable,0,,,,294,6
charge_unreachable,0,,,,294,7
charge_unreachable,0,,,,294,9
task_released,,,,30,295,
charge_unreachable,0,,,,295,0
charge_unreachable,0,,,,295,1
charge_unreachable,0,,,,295,2
charge_unreachable,0,,,,295,4
charge_unreachable,0,,,,295,5
charge_unreachable,0,,,,295,6
charge_unreachable,0,,,,295,7
charge_unreachable,0,,,,295,9
charge_unreachable,0,,,,296,0
charge_unreachable,0,,,,296,1
charge_unreachable,0,,,,296,2
charge_unreachable,0,,,,296,4
charge_unreachable,0,,,,296,5
charge_unreachable,0,,,,296,6
charge_unreachable,0,,,,296,7
charge_unreachable,0,,,,296,9
task_released,,,,65,297,
charge_unreachable,0,,,,297,0
charge_unreachable,0,,,,297,1
charge_unreachable,0,,,,297,2
charge_unreachable,0,,,,297,4
charge_unreachable,0,,,,297,5
charge_unreachable,0,,,,297,6
charge_unreachable,0,,,,297,7
charge_unreachable,0,,,,297,9
charge_unreachable,0,,,,298,0
charge_unreachable,0,,,,298,1
charge_unreachable,0,,,,298,2
charge_unreachable,0,,,,298,4
charge_unreachable,0,,,,298,5
charge_unreachable,0,,,,298,6
charge_unreachable,0,,,,298,7
charge_unreachable,0,,,,298,9
charge_unreachable,0,,,,299,0
charge_unreachable,0,,,,299,1
charge_unreachable,0,,,,299,2
charge_unreachable,0,,,,299,4
charge_unreachable,0,,,,299,5
charge_unreachable,0,,,,299,6
charge_unreachable,0,,,,299,7
charge_unreachable,0,,,,299,9
