event_type,node,reason,station_id,task_id,time,vehicle_id
charge_unreachable,0,,,,208,4
vehicle_became_idle,,reach_depot,,,208,9
charge_unreachable,0,,,,209,4
task_released,,,,12,210,
charge_unreachable,0,,,,210,4
charge_unreachable,0,,,,211,4
charge_unreachable,0,,,,212,4
vehicle_reached_station,,,0,,212,9
charge_unreachable,0,,,,213,4
vehicle_became_idle,,reach_depot,,,213,8
charge_unreachable,0,,,,214,4
vehicle_finished_charging,,,0,,214,5
task_released,,,,9,215,
task_released,,,,46,215,
task_released,,,,99,215,
vehicle_became_idle,,reach_depot,,,215,2
charge_unreachable,0,,,,215,4
task_completed,,,,47,216,
charge_unreachable,0,,,,216,4
charge_unreachable,0,,,,217,4
vehicle_finished_charging,,,0,,217,7
charge_unreachable,0,,,,218,4
charge_unreachable,0,,,,219,4
charge_unreachable,0,,,,220,4
charge_unreachable,0,,,,221,4
charge_unreachable,0,,,,222,4
charge_unreachable,0,,,,223,4
charge_unreachable,0,,,,224,4
task_completed,,,,97,225,
charge_unreachable,0,,,,225,4
charge_unreachable,0,,,,226,4
charge_unreachable,0,,,,227,4
task_completed,,,,12,227,
charge_unreachable,0,,,,228,4
charge_unreachable,0,,,,229,4
vehicle_became_idle,,reach_depot,,,230,1
charge_unreachable,0,,,,230,4
task_released,,,,5,231,
charge_unreachable,0,,,,231,4
vehicle_finished_charging,,,0,,231,9
charge_unreachable,0,,,,232,4
charge_unreachable,0,,,,233,4
charge_unreachable,0,,,,234,4
task_completed,,,,9,235,
charge_unreachable,0,,,,235,4
charge_unreachable,0,,,,236,4
task_released,,,,0,237,
vehicle_became_idle,,reach_depot,,,237,3
charge_unreachable,0,,,,237,4
charge_unreachable,0,,,,238,4
charge_unreachable,0,,,,239,4
task_released,,,,69,240,
charge_unreachable,0,,,,240,4
charge_unreachable,0,,,,241,4
charge_unreachable,0,,,,242,4
charge_unreachable,0,,,,243,4
vehicle_became_idle,,reach_depot,,,243,5
task_completed,,,,25,243,
charge_unreachable,0,,,,244,4
charge_unreachable,0,,,,245,4
task_released,,,,44,246,
charge_unreachable,0,,,,246,4
task_completed,,,,44,247,
charge_unreachable,0,,,,247,4
vehicle_became_idle,,reach_depot,,,248,0
charge_unreachable,0,,,,248,4
vehicle_became_idle,,reach_depot,,,249,1
charge_unreachable,0,,,,249,4
task_completed,,,,5,249,
charge_unreachable,0,,,,250,4
task_released,,,,13,251,
charge_unreachable,0,,,,251,4
vehicle_reached_station,,,0,,252,0
charge_unreachable,0,,,,252,4
task_released,,,,49,253,
charge_unreachable,0,,,,253,4
task_released,,,,18,254,
task_completed,,,,99,254,
charge_unreachable,0,,,,254,4
vehicle_became_idle,,reach_depot,,,255,2
charge_unreachable,0,,,,255,4
charge_unreachable,0,,,,256,4
task_released,,,,2,257,
charge_unreachable,0,,,,257,4
task_completed,,,,2,258,
charge_unreachable,0,,,,258,4
charge_unreachable,0,,,,259,4
vehicle_became_idle,,reach_depot,,,260,1
charge_unreachable,0,,,,260,4
task_released,,,,37,261,
charge_unreachable,0,,,,261,4
charge_unreachable,0,,,,262,4
charge_unreachable,0,,,,263,4
task_released,,,,33,264,
charge_unreachable,0,,,,264,4
task_released,,,,80,265,
task_released,,,,82,265,
charge_unreachable,0,,,,265,4
task_completed,,,,69,265,
vehicle_became_idle,,reach_depot,,,265,7
task_completed,,,,80,266,
charge_unreachable,0,,,,266,4
task_released,,,,78,267,
charge_unreachable,0,,,,267,4
vehicle_became_idle,,reach_depot,,,268,1
charge_unreachable,0,,,,268,4
charge_unreachable,0,,,,269,4
vehicle_finished_charging,,,0,,269,0
charge_unreachable,0,,,,270,4
vehicle_became_idle,,reach_depot,,,270,9
vehicle_became_idle,,reach_depot,,,271,3
charge_unreachable,0,,,,271,4
charge_unreachable,0,,,,272,4
charge_unreachable,0,,,,273,4
task_released,,,,55,274,
charge_unreachable,0,,,,274,4
vehicle_reached_station,,,0,,275,3
charge_unreachable,0,,,,275,4
task_released,,,,17,276,
charge_unreachable,0,,,,276,4
task_completed,,,,78,277,
charge_unreachable,0,,,,277,4
charge_unreachable,0,,,,278,4
charge_unreachable,0,,,,279,4
task_released,,,,54,280,
charge_unreachable,0,,,,280,4
charge_unreachable,0,,,,281,4
charge_unreachable,0,,,,282,4
charge_unreachable,0,,,,283,4
task_released,,,,45,284,
task_completed,,,,37,284,
charge_unreachable,0,,,,284,4
charge_unreachable,0,,,,285,4
task_released,,,,34,286,
task_released,,,,53,286,
charge_unreachable,0,,,,286,4
charge_unreachable,0,,,,287,4
vehicle_became_idle,,reach_depot,,,287,5
charge_unreachable,0,,,,287,5
task_completed,,,,18,287,
task_completed,,,,45,288,
vehicle_became_idle,,reach_depot,,,288,2
charge_unreachable,0,,,,288,2
charge_unreachable,0,,,,288,4
charge_unreachable,0,,,,288,5
task_released,,,,26,289,
charge_unreachable,0,,,,289,2
charge_unreachable,0,,,,289,4
charge_unreachable,0,,,,289,5
charge_unreachable,0,,,,290,2
charge_unreachable,0,,,,290,4
charge_unreachable,0,,,,290,5
task_released,,,,92,291,
charge_unreachable,0,,,,291,2
charge_unreachable,0,,,,291,4
charge_unreachable,0,,,,291,5
charge_unreachable,0,,,,292,2
charge_unreachable,0,,,,292,4
charge_unreachable,0,,,,292,5
task_released,,,,64,293,
vehicle_became_idle,,reach_depot,,,293,1
charge_unreachable,0,,,,293,2
charge_unreachable,0,,,,293,4
charge_unreachable,0,,,,293,5
vehicle_finished_charging,,,0,,293,3
task_released,,,,29,294,
charge_unreachable,0,,,,294,2
charge_unreachable,0,,,,294,4
charge_unreachable,0,,,,294,5
charge_unreachable,0,,,,295,2
charge_unreachable,0,,,,295,4
charge_unreachable,0,,,,295,5
task_released,,,,15,296,
charge_unreachable,0,,,,296,2
charge_unreachable,0,,,,296,4
charge_unreachable,0,,,,296,5
task_released,,,,56,297,
vehicle_reached_station,,,0,,297,1
charge_unreachable,0,,,,297,2
charge_unreachable,0,,,,297,4
charge_unreachable,0,,,,297,5
charge_unreachable,0,,,,298,2
charge_unreachable,0,,,,298,4
charge_unreachable,0,,,,298,5
charge_unreachable,0,,,,299,2
charge_unreachable,0,,,,299,4
charge_unreachable,0,,,,299,5
task_completed,,,,29,299,
