event_type,node,reason,station_id,task_id,time,vehicle_id
vehicle_finished_charging,,,2,,137,8
task_released,,,,28,138,
charge_unreachable,0,,,,138,0
charge_unreachable,0,,,,138,2
charge_unreachable,0,,,,138,3
charge_unreachable,0,,,,138,5
charge_unreachable,0,,,,138,7
charge_unreachable,0,,,,139,0
charge_unreachable,0,,,,139,2
charge_unreachable,0,,,,139,3
charge_unreachable,0,,,,139,5
charge_unreachable,0,,,,139,7
charge_unreachable,0,,,,140,0
charge_unreachable,0,,,,140,2
charge_unreachable,0,,,,140,3
charge_unreachable,0,,,,140,5
charge_unreachable,0,,,,140,7
charge_unreachable,0,,,,141,0
charge_unreachable,0,,,,141,2
charge_unreachable,0,,,,141,3
charge_unreachable,0,,,,141,5
charge_unreachable,0,,,,141,7
vehicle_reached_station,,,2,,141,9
task_released,,,,12,142,
task_released,,,,84,142,
charge_unreachable,0,,,,142,0
charge_unreachable,0,,,,142,2
charge_unreachable,0,,,,142,3
charge_unreachable,0,,,,142,5
charge_unreachable,0,,,,142,7
task_released,,,,85,143,
charge_unreachable,0,,,,143,0
charge_unreachable,0,,,,143,2
charge_unreachable,0,,,,143,3
charge_unreachable,0,,,,143,5
charge_unreachable,0,,,,143,7
charge_unreachable,0,,,,144,0
charge_unreachable,0,,,,144,2
charge_unreachable,0,,,,144,3
charge_unreachable,0,,,,144,5
charge_unreachable,0,,,,144,7
charge_unreachable,0,,,,145,0
charge_unreachable,0,,,,145,2
charge_unreachable,0,,,,145,3
charge_unreachable,0,,,,145,5
charge_unreachable,0,,,,145,7
charge_unreachable,0,,,,146,0
charge_unreachable,0,,,,146,2
charge_unreachable,0,,,,146,3
charge_unreachable,0,,,,146,5
charge_unreachable,0,,,,146,7
charge_unreachable,0,,,,147,0
task_completed,,,,94,147,
charge_unreachable,0,,,,147,2
charge_unreachable,0,,,,147,3
charge_unreachable,0,,,,147,5
charge_unreachable,0,,,,147,7
task_released,,,,16,148,
charge_unreachable,0,,,,148,0
charge_unreachable,0,,,,148,2
charge_unreachable,0,,,,148,3
charge_unreachable,0,,,,148,5
vehicle_became_idle,,reach_depot,,,148,6
charge_unreachable,0,,,,148,7
charge_unreachable,0,,,,149,0
charge_unreachable,0,,,,149,2
charge_unreachable,0,,,,149,3
charge_unreachable,0,,,,149,5
charge_unreachable,0,,,,149,7
task_released,,,,44,150,
charge_unreachable,0,,,,150,0
charge_unreachable,0,,,,150,2
charge_unreachable,0,,,,150,3
charge_unreachable,0,,,,150,5
charge_unreachable,0,,,,150,7
charge_unreachable,0,,,,151,0
charge_unreachable,0,,,,151,2
charge_unreachable,0,,,,151,3
task_completed,,,,8,151,
charge_unreachable,0,,,,151,5
charge_unreachable,0,,,,151,7
charge_unreachable,0,,,,152,0
charge_unreachable,0,,,,152,2
charge_unreachable,0,,,,152,3
charge_unreachable,0,,,,152,5
charge_unreachable,0,,,,152,7
charge_unreachable,0,,,,153,0
charge_unreachable,0,,,,153,2
charge_unreachable,0,,,,153,3
charge_unreachable,0,,,,153,5
charge_unreachable,0,,,,153,7
vehicle_became_idle,,reach_depot,,,153,8
task_released,,,,71,154,
charge_unreachable,0,,,,154,0
charge_unreachable,0,,,,154,2
charge_unreachable,0,,,,154,3
charge_unreachable,0,,,,154,5
charge_unreachable,0,,,,154,7
task_released,,,,29,155,
charge_unreachable,0,,,,155,0
charge_unreachable,0,,,,155,2
charge_unreachable,0,,,,155,3
charge_unreachable,0,,,,155,5
charge_unreachable,0,,,,155,7
charge_unreachable,0,,,,156,0
charge_unreachable,0,,,,156,2
charge_unreachable,0,,,,156,3
charge_unreachable,0,,,,156,5
charge_unreachable,0,,,,156,7
charge_unreachable,0,,,,157,0
charge_unreachable,0,,,,157,2
charge_unreachable,0,,,,157,3
charge_unreachable,0,,,,157,5
charge_unreachable,0,,,,157,7
charge_unreachable,0,,,,158,0
charge_unreachable,0,,,,158,2
charge_unreachable,0,,,,158,3
charge_unreachable,0,,,,158,5
charge_unreachable,0,,,,158,7
task_completed,,,,44,158,
task_released,,,,54,159,
charge_unreachable,0,,,,159,0
charge_unreachable,0,,,,159,2
charge_unreachable,0,,,,159,3
charge_unreachable,0,,,,159,5
task_completed,,,,16,159,
charge_unreachable,0,,,,159,7
vehicle_finished_charging,,,2,,159,9
charge_unreachable,0,,,,160,0
vehicle_became_idle,,reach_depot,,,160,1
charge_unreachable,0,,,,160,2
charge_unreachable,0,,,,160,3
charge_unreachable,0,,,,160,5
charge_unreachable,0,,,,160,7
task_released,,,,82,161,
charge_unreachable,0,,,,161,0
charge_unreachable,0,,,,161,2
charge_unreachable,0,,,,161,3
charge_unreachable,0,,,,161,5
charge_unreachable,0,,,,161,7
task_released,,,,77,162,
charge_unreachable,0,,,,162,0
charge_unreachable,0,,,,162,2
charge_unreachable,0,,,,162,3
charge_unreachable,0,,,,162,5
charge_unreachable,0,,,,162,7
task_released,,,,56,163,
charge_unreachable,0,,,,163,0
charge_unreachable,0,,,,163,2
charge_unreachable,0,,,,163,3
charge_unreachable,0,,,,163,5
charge_unreachable,0,,,,163,7
vehicle_became_idle,,reach_depot,,,163,8
charge_unreachable,0,,,,164,0
charge_unreachable,0,,,,164,2
charge_unreachable,0,,,,164,3
charge_unreachable,0,,,,164,5
charge_unreachable,0,,,,164,7
charge_unreachable,0,,,,165,0
charge_unreachable,0,,,,165,2
charge_unreachable,0,,,,165,3
charge_unreachable,0,,,,165,5
charge_unreachable,0,,,,165,7
charge_unreachable,0,,,,166,0
task_completed,,,,29,166,
charge_unreachable,0,,,,166,2
charge_unreachable,0,,,,166,3
charge_unreachable,0,,,,166,5
charge_unreachable,0,,,,166,7
task_released,,,,9,167,
charge_unreachable,0,,,,167,0
charge_unreachable,0,,,,167,2
charge_unreachable,0,,,,167,3
vehicle_became_idle,,reach_depot,,,167,4
charge_unreachable,0,,,,167,5
charge_unreachable,0,,,,167,7
task_completed,,,,54,167,
task_released,,,,32,168,
charge_unreachable,0,,,,168,0
charge_unreachable,0,,,,168,2
charge_unreachable,0,,,,168,3
charge_unreachable,0,,,,168,5
charge_unreachable,0,,,,168,7
charge_unreachable,0,,,,169,0
charge_unreachable,0,,,,169,2
charge_unreachable,0,,,,169,3
charge_unreachable,0,,,,169,5
charge_unreachable,0,,,,169,7
task_completed,,,,56,169,
charge_unreachable,0,,,,170,0
charge_unreachable,0,,,,170,2
charge_unreachable,0,,,,170,3
charge_unreachable,0,,,,170,5
vehicle_became_idle,,reach_depot,,,170,6
charge_unreachable,0,,,,170,7
charge_unreachable,0,,,,171,0
charge_unreachable,0,,,,171,2
charge_unreachable,0,,,,171,3
charge_unreachable,0,,,,171,5
charge_unreachable,0,,,,171,7
charge_unreachable,0,,,,172,0
vehicle_became_idle,,reach_depot,,,172,1
charge_unreachable,0,,,,172,2
charge_unreachable,0,,,,172,3
charge_unreachable,0,,,,172,5
charge_unreachable,0,,,,172,7
vehicle_became_idle,,reach_depot,,,172,9
charge_unreachable,0,,,,173,0
charge_unreachable,0,,,,173,2
charge_unreachable,0,,,,173,3
vehicle_reached_station,,,2,,173,4
charge_unreachable,0,,,,173,5
charge_unreachable,0,,,,173,7
charge_unreachable,0,,,,174,0
charge_unreachable,0,,,,174,2
charge_unreachable,0,,,,174,3
charge_unreachable,0,,,,174,5
charge_unreachable,0,,,,174,7
charge_unreachable,0,,,,175,0
charge_unreachable,0,,,,175,2
charge_unreachable,0,,,,175,3
charge_unreachable,0,,,,175,5
charge_unreachable,0,,,,175,7
vehicle_became_idle,,reach_depot,,,175,8
charge_unreachable,0,,,,176,0
charge_unreachable,0,,,,176,2
charge_unreachable,0,,,,176,3
charge_unreachable,0,,,,176,5
vehicle_reached_station,,,2,,176,6
charge_unreachable,0,,,,176,7
charge_unreachable,0,,,,177,0
charge_unreachable,0,,,,177,2
charge_unreachable,0,,,,177,3
charge_unreachable,0,,,,177,5
charge_unreachable,0,,,,177,7
charge_unreachable,0,,,,178,0
task_completed,,,,32,178,
charge_unreachable,0,,,,178,2
charge_unreachable,0,,,,178,3
charge_unreachable,0,,,,178,5
charge_unreachable,0,,,,178,7
task_released,,,,78,179,
charge_unreachable,0,,,,179,0
charge_unreachable,0,,,,179,2
charge_unreachable,0,,,,179,3
charge_unreachable,0,,,,179,5
charge_unreachable,0,,,,179,7
task_released,,,,59,180,
charge_unreachable,0,,,,180,0
charge_unreachable,0,,,,180,2
charge_unreachable,0,,,,180,3
charge_unreachable,0,,,,180,5
charge_unreachable,0,,,,180,7
charge_unreachable,0,,,,181,0
charge_unreachable,0,,,,181,2
charge_unreachable,0,,,,181,3
charge_unreachable,0,,,,181,5
charge_unreachable,0,,,,181,7
charge_unreachable,0,,,,182,0
charge_unreachable,0,,,,182,2
charge_unreachable,0,,,,182,3
charge_unreachable,0,,,,182,5
charge_unreachable,0,,,,182,7
task_completed,,,,77,182,
charge_unreachable,0,,,,183,0
charge_unreachable,0,,,,183,2
charge_unreachable,0,,,,183,3
charge_unreachable,0,,,,183,5
charge_unreachable,0,,,,183,7
charge_unreachable,0,,,,184,0
vehicle_became_idle,,reach_depot,,,184,1
charge_unreachable,0,,,,184,2
charge_unreachable,0,,,,184,3
charge_unreachable,0,,,,184,5
charge_unreachable,0,,,,184,7
charge_unreachable,0,,,,185,0
charge_unreachable,0,,,,185,2
charge_unreachable,0,,,,185,3
charge_unreachable,0,,,,185,5
charge_unreachable,0,,,,185,7
charge_unreachable,0,,,,186,0
charge_unreachable,0,,,,186,2
charge_unreachable,0,,,,186,3
charge_unreachable,0,,,,186,5
charge_unreachable,0,,,,186,7
charge_unreachable,0,,,,187,0
charge_unreachable,0,,,,187,2
charge_unreachable,0,,,,187,3
charge_unreachable,0,,,,187,5
charge_unreachable,0,,,,187,7
charge_unreachable,0,,,,188,0
charge_unreachable,0,,,,188,2
charge_unreachable,0,,,,188,3
charge_unreachable,0,,,,188,5
charge_unreachable,0,,,,188,7
charge_unreachable,0,,,,189,0
charge_unreachable,0,,,,189,2
charge_unreachable,0,,,,189,3
charge_unreachable,0,,,,189,5
charge_unreachable,0,,,,189,7
charge_unreachable,0,,,,190,0
charge_unreachable,0,,,,190,2
charge_unreachable,0,,,,190,3
charge_unreachable,0,,,,190,5
charge_unreachable,0,,,,190,7
task_completed,,,,85,190,
charge_unreachable,0,,,,191,0
charge_unreachable,0,,,,191,2
charge_unreachable,0,,,,191,3
charge_unreachable,0,,,,191,5
charge_unreachable,0,,,,191,7
vehicle_finished_charging,,,2,,191,4
charge_unreachable,0,,,,192,0
charge_unreachable,0,,,,192,2
charge_unreachable,0,,,,192,3
charge_unreachable,0,,,,192,5
charge_unreachable,0,,,,192,7
vehicle_became_idle,,reach_depot,,,192,9
vehicle_finished_charging,,,2,,192,6
charge_unreachable,0,,,,193,0
charge_unreachable,0,,,,193,2
charge_unreachable,0,,,,193,3
charge_unreachable,0,,,,193,5
charge_unreachable,0,,,,193,7
charge_unreachable,0,,,,194,0
charge_unreachable,0,,,,194,2
charge_unreachable,0,,,,194,3
charge_unreachable,0,,,,194,5
charge_unreachable,0,,,,194,7
task_released,,,,62,195,
charge_unreachable,0,,,,195,0
charge_unreachable,0,,,,195,2
charge_unreachable,0,,,,195,3
charge_unreachable,0,,,,195,5
charge_unreachable,0,,,,195,7
charge_unreachable,0,,,,196,0
charge_unreachable,0,,,,196,2
charge_unreachable,0,,,,196,3
charge_unreachable,0,,,,196,5
charge_unreachable,0,,,,196,7
charge_unreachable,0,,,,197,0
charge_unreachable,0,,,,197,2
charge_unreachable,0,,,,197,3
charge_unreachable,0,,,,197,5
charge_unreachable,0,,,,197,7
task_released,,,,98,198,
charge_unreachable,0,,,,198,0
charge_unreachable,0,,,,198,2
charge_unreachable,0,,,,198,3
charge_unreachable,0,,,,198,5
charge_unreachable,0,,,,198,7
charge_unreachable,0,,,,199,0
charge_unreachable,0,,,,199,2
charge_unreachable,0,,,,199,3
vehicle_became_idle,,reach_depot,,,199,4
charge_unreachable,0,,,,199,5
charge_unreachable,0,,,,199,7
charge_unreachable,0,,,,200,0
charge_unreachable,0,,,,200,2
charge_unreachable,0,,,,200,3
charge_unreachable,0,,,,200,5
charge_unreachable,0,,,,200,7
charge_unreachable,0,,,,201,0
charge_unreachable,0,,,,201,2
charge_unreachable,0,,,,201,3
charge_unreachable,0,,,,201,5
charge_unreachable,0,,,,201,7
task_released,,,,27,202,
charge_unreachable,0,,,,202,0
charge_unreachable,0,,,,202,2
charge_unreachable,0,,,,202,3
charge_unreachable,0,,,,202,5
charge_unreachable,0,,,,202,7
task_released,,,,19,203,
charge_unreachable,0,,,,203,0
task_completed,,,,62,203,
charge_unreachable,0,,,,203,2
charge_unreachable,0,,,,203,3
charge_unreachable,0,,,,203,5
charge_unreachable,0,,,,203,7
charge_unreachable,0,,,,204,0
charge_unreachable,0,,,,204,2
charge_unreachable,0,,,,204,3
charge_unreachable,0,,,,204,5
task_completed,,,,84,204,
charge_unreachable,0,,,,204,7
charge_unreachable,0,,,,205,0
charge_unreachable,0,,,,205,2
charge_unreachable,0,,,,205,3
charge_unreachable,0,,,,205,5
charge_unreachable,0,,,,205,7
vehicle_became_idle,,reach_depot,,,205,8
charge_unreachable,0,,,,206,0
charge_unreachable,0,,,,206,2
charge_unreachable,0,,,,206,3
charge_unreachable,0,,,,206,5
charge_unreachable,0,,,,206,7
task_released,,,,74,207,
charge_unreachable,0,,,,207,0
charge_unreachable,0,,,,207,2
charge_unreachable,0,,,,207,3
charge_unreachable,0,,,,207,5
charge_unreachable,0,,,,207,7
task_completed,,,,82,207,
charge_unreachable,0,,,,208,0
charge_unreachable,0,,,,208,2
charge_unreachable,0,,,,208,3
charge_unreachable,0,,,,208,5
charge_unreachable,0,,,,208,7
charge_unreachable,0,,,,209,0
charge_unreachable,0,,,,209,2
charge_unreachable,0,,,,209,3
charge_unreachable,0,,,,209,5
charge_unreachable,0,,,,209,7
task_released,,,,48,210,
charge_unreachable,0,,,,210,0
charge_unreachable,0,,,,210,2
charge_unreachable,0,,,,210,3
charge_unreachable,0,,,,210,5
charge_unreachable,0,,,,210,7
task_released,,,,81,211,
charge_unreachable,0,,,,211,0
charge_unreachable,0,,,,211,2
charge_unreachable,0,,,,211,3
charge_unreachable,0,,,,211,5
charge_unreachable,0,,,,211,7
vehicle_reached_station,,,2,,211,8
charge_unreachable,0,,,,212,0
vehicle_became_idle,,reach_depot,,,212,1
charge_unreachable,0,,,,212,1
charge_unreachable,0,,,,212,2
charge_unreachable,0,,,,212,3
charge_unreachable,0,,,,212,5
charge_unreachable,0,,,,212,7
charge_unreachable,0,,,,213,0
charge_unreachable,0,,,,213,1
charge_unreachable,0,,,,213,2
charge_unreachable,0,,,,213,3
charge_unreachable,0,,,,213,5
charge_unreachable,0,,,,213,7
charge_unreachable,0,,,,214,0
charge_unreachable,0,,,,214,1
charge_unreachable,0,,,,214,2
charge_unreachable,0,,,,214,3
charge_unreachable,0,,,,214,5
charge_unreachable,0,,,,214,7
task_released,,,,43,215,
charge_unreachable,0,,,,215,0
charge_unreachable,0,,,,215,1
charge_unreachable,0,,,,215,2
charge_unreachable,0,,,,215,3
task_completed,,,,78,215,
charge_unreachable,0,,,,215,5
charge_unreachable,0,,,,215,7
charge_unreachable,0,,,,216,0
charge_unreachable,0,,,,216,1
charge_unreachable,0,,,,216,2
charge_unreachable,0,,,,216,3
charge_unreachable,0,,,,216,5
charge_unreachable,0,,,,216,7
charge_unreachable,0,,,,217,0
charge_unreachable,0,,,,217,1
charge_unreachable,0,,,,217,2
charge_unreachable,0,,,,217,3
charge_unreachable,0,,,,217,5
charge_unreachable,0,,,,217,7
charge_unreachable,0,,,,218,0
charge_unreachable,0,,,,218,1
charge_unreachable,0,,,,218,2
charge_unreachable,0,,,,218,3
charge_unreachable,0,,,,218,5
charge_unreachable,0,,,,218,7
charge_unreachable,0,,,,219,0
charge_unreachable,0,,,,219,1
charge_unreachable,0,,,,219,2
charge_unreachable,0,,,,219,3
charge_unreachable,0,,,,219,5
vehicle_became_idle,,reach_depot,,,219,6
charge_unreachable,0,,,,219,7
task_released,,,,75,220,
charge_unreachable,0,,,,220,0
charge_unreachable,0,,,,220,1
charge_unreachable,0,,,,220,2
charge_unreachable,0,,,,220,3
charge_unreachable,0,,,,220,5
charge_unreachable,0,,,,220,7
charge_unreachable,0,,,,221,0
charge_unreachable,0,,,,221,1
charge_unreachable,0,,,,221,2
charge_unreachable,0,,,,221,3
charge_unreachable,0,,,,221,5
charge_unreachable,0,,,,221,7
charge_unreachable,0,,,,222,0
charge_unreachable,0,,,,222,1
charge_unreachable,0,,,,222,2
charge_unreachable,0,,,,222,3
charge_unreachable,0,,,,222,5
charge_unreachable,0,,,,222,7
vehicle_became_idle,,reach_depot,,,222,9
charge_unreachable,0,,,,223,0
charge_unreachable,0,,,,223,1
charge_unreachable,0,,,,223,2
charge_unreachable,0,,,,223,3
charge_unreachable,0,,,,223,5
task_completed,,,,27,223,
charge_unreachable,0,,,,223,7
charge_unreachable,0,,,,224,0
charge_unreachable,0,,,,224,1
charge_unreachable,0,,,,224,2
charge_unreachable,0,,,,224,3
charge_unreachable,0,,,,224,5
charge_unreachable,0,,,,224,7
charge_unreachable,0,,,,225,0
charge_unreachable,0,,,,225,1
charge_unreachable,0,,,,225,2
charge_unreachable,0,,,,225,3
charge_unreachable,0,,,,225,5
charge_unreachable,0,,,,225,7
task_released,,,,73,226,
charge_unreachable,0,,,,226,0
charge_unreachable,0,,,,226,1
charge_unreachable,0,,,,226,2
charge_unreachable,0,,,,226,3
charge_unreachable,0,,,,226,5
charge_unreachable,0,,,,226,7
charge_unreachable,0,,,,227,0
charge_unreachable,0,,,,227,1
charge_unreachable,0,,,,227,2
charge_unreachable,0,,,,227,3
charge_unreachable,0,,,,227,5
vehicle_became_idle,,reach_depot,,,227,6
charge_unreachable,0,,,,227,7
charge_unreachable,0,,,,228,0
charge_unreachable,0,,,,228,1
charge_unreachable,0,,,,228,2
charge_unreachable,0,,,,228,3
charge_unreachable,0,,,,228,5
charge_unreachable,0,,,,228,7
vehicle_reached_station,,,2,,228,9
charge_unreachable,0,,,,229,0
charge_unreachable,0,,,,229,1
charge_unreachable,0,,,,229,2
charge_unreachable,0,,,,229,3
charge_unreachable,0,,,,229,5
charge_unreachable,0,,,,229,7
vehicle_finished_charging,,,2,,229,8
task_released,,,,51,230,
task_released,,,,80,230,
charge_unreachable,0,,,,230,0
charge_unreachable,0,,,,230,1
charge_unreachable,0,,,,230,2
charge_unreachable,0,,,,230,3
charge_unreachable,0,,,,230,5
charge_unreachable,0,,,,230,7
task_released,,,,0,231,
task_released,,,,57,231,
task_released,,,,83,231,
charge_unreachable,0,,,,231,0
charge_unreachable,0,,,,231,1
charge_unreachable,0,,,,231,2
charge_unreachable,0,,,,231,3
vehicle_became_idle,,reach_depot,,,231,4
charge_unreachable,0,,,,231,5
charge_unreachable,0,,,,231,7
task_released,,,,35,232,
task_released,,,,87,232,
charge_unreachable,0,,,,232,0
charge_unreachable,0,,,,232,1
charge_unreachable,0,,,,232,2
charge_unreachable,0,,,,232,3
charge_unreachable,0,,,,232,5
task_completed,,,,74,232,
charge_unreachable,0,,,,232,7
charge_unreachable,0,,,,233,0
charge_unreachable,0,,,,233,1
charge_unreachable,0,,,,233,2
charge_unreachable,0,,,,233,3
charge_unreachable,0,,,,233,5
charge_unreachable,0,,,,233,7
charge_unreachable,0,,,,234,0
charge_unreachable,0,,,,234,1
charge_unreachable,0,,,,234,2
charge_unreachable,0,,,,234,3
charge_unreachable,0,,,,234,5
charge_unreachable,0,,,,234,7
charge_unreachable,0,,,,235,0
charge_unreachable,0,,,,235,1
